Time (hrs),Target Heat (J),Simulated Heat (J)
224649.8,3.73799e+10,3.7162e+10
224649.8,3.76934e+10,3.74747e+10
224661.8,3.76934e+10,3.74747e+10
224661.8,3.80041e+10,3.77832e+10
224673.8,3.80041e+10,3.77832e+10
224673.8,3.8312e+10,3.80895e+10
224685.8,3.8312e+10,3.80895e+10
224685.8,3.8617e+10,3.83916e+10
224697.8,3.8617e+10,3.83916e+10
224697.8,3.89192e+10,3.86932e+10
224709.8,3.89192e+10,3.86932e+10
224709.8,3.92185e+10,3.89907e+10
224721.8,3.92185e+10,3.89907e+10
224721.8,3.95149e+10,3.92858e+10
224733.8,3.95149e+10,3.92858e+10
224733.8,3.98084e+10,3.95768e+10
224745.8,3.98084e+10,3.95768e+10
224745.8,4.00989e+10,3.98655e+10
224757.8,4.00989e+10,3.98655e+10
224757.8,4.03865e+10,4.01519e+10
224769.8,4.03865e+10,4.01519e+10
224769.8,4.0671e+10,4.04341e+10
224781.9,4.0671e+10,4.04341e+10
224781.9,4.09526e+10,4.07157e+10
224793.9,4.09526e+10,4.07157e+10
224793.9,4.12311e+10,4.09914e+10
224805.9,4.12311e+10,4.09914e+10
224805.9,4.15066e+10,4.12665e+10
224817.9,4.15066e+10,4.12665e+10
224817.9,4.1779e+10,4.15375e+10
224829.9,4.1779e+10,4.15375e+10
224829.9,4.20482e+10,4.18043e+10
224841.9,4.20482e+10,4.18043e+10
224841.9,4.23144e+10,4.20705e+10
224853.9,4.23144e+10,4.20705e+10
224853.9,4.25775e+10,4.23308e+10
224865.9,4.25775e+10,4.23308e+10
224865.9,4.28373e+10,4.25904e+10
224877.9,4.28373e+10,4.25904e+10
224877.9,4.30941e+10,4.28459e+10
224889.9,4.30941e+10,4.28459e+10
224889.9,4.33476e+10,4.30973e+10
224901.9,4.33476e+10,4.30973e+10
224901.9,4.35979e+10,4.33479e+10
224913.9,4.35979e+10,4.33479e+10
224913.9,4.3845e+10,4.35926e+10
224926.0,4.3845e+10,4.35926e+10
224926.0,4.40888e+10,4.38366e+10
224938.0,4.40888e+10,4.38366e+10
224938.0,4.43294e+10,4.40764e+10
224950.0,4.43294e+10,4.40764e+10
224950.0,4.45666e+10,4.43121e+10
224962.0,4.45666e+10,4.43121e+10
224962.0,4.48006e+10,4.45452e+10
224974.0,4.48006e+10,4.45452e+10
224974.0,4.50313e+10,4.47758e+10
224986.0,4.50313e+10,4.47758e+10
224986.0,4.52586e+10,4.50022e+10
224998.0,4.52586e+10,4.50022e+10
224998.0,4.54826e+10,4.52261e+10
225010.0,4.54826e+10,4.52261e+10
225010.0,4.57032e+10,4.54457e+10
225022.0,4.57032e+10,4.54457e+10
225022.0,4.59204e+10,4.56627e+10
225034.0,4.59204e+10,4.56627e+10
225034.0,4.61342e+10,4.58771e+10
225046.0,4.61342e+10,4.58771e+10
225046.0,4.63446e+10,4.60871e+10
225058.0,4.63446e+10,4.60871e+10
225058.0,4.65516e+10,4.62945e+10
225070.1,4.65516e+10,4.62945e+10
225070.1,4.67551e+10,4.64975e+10
225082.1,4.67551e+10,4.64975e+10
225082.1,4.69551e+10,4.66977e+10
225094.1,4.69551e+10,4.66977e+10
225094.1,4.71517e+10,4.68952e+10
225106.1,4.71517e+10,4.68952e+10
225106.1,4.73448e+10,4.70881e+10
225118.1,4.73448e+10,4.70881e+10
225118.1,4.75343e+10,4.72782e+10
225130.1,4.75343e+10,4.72782e+10
225130.1,4.77204e+10,4.74654e+10
225142.1,4.77204e+10,4.74654e+10
225142.1,4.79029e+10,4.76479e+10
225154.1,4.79029e+10,4.76479e+10
225154.1,4.80819e+10,4.78273e+10
225166.1,4.80819e+10,4.78273e+10
225166.1,4.82573e+10,4.80037e+10
225178.1,4.82573e+10,4.80037e+10
225178.1,4.84291e+10,4.81769e+10
225190.1,4.84291e+10,4.81769e+10
225190.1,4.85973e+10,4.83469e+10
225202.1,4.85973e+10,4.83469e+10
225202.1,4.8762e+10,4.85118e+10
225214.2,4.8762e+10,4.85118e+10
225214.2,4.8923e+10,4.86751e+10
225226.2,4.8923e+10,4.86751e+10
225226.2,4.90804e+10,4.88348e+10
225238.2,4.90804e+10,4.88348e+10
225238.2,4.92342e+10,4.89893e+10
225250.2,4.92342e+10,4.89893e+10
225250.2,4.93843e+10,4.91418e+10
225262.2,4.93843e+10,4.91418e+10
225262.2,4.95308e+10,4.92905e+10
225274.2,4.95308e+10,4.92905e+10
225274.2,4.96736e+10,4.94352e+10
225286.2,4.96736e+10,4.94352e+10
225286.2,4.98127e+10,4.95759e+10
225298.2,4.98127e+10,4.95759e+10
225298.2,4.99481e+10,4.97142e+10
225310.2,4.99481e+10,4.97142e+10
225310.2,5.00798e+10,4.98482e+10
225322.2,5.00798e+10,4.98482e+10
225322.2,5.02078e+10,4.99794e+10
225334.2,5.02078e+10,4.99794e+10
225334.2,5.03321e+10,5.01077e+10
225346.2,5.03321e+10,5.01077e+10
225346.2,5.04527e+10,5.02313e+10
225358.2,5.04527e+10,5.02313e+10
225358.2,5.05695e+10,5.03517e+10
225370.3,5.05695e+10,5.03517e+10
225370.3,5.06826e+10,5.04671e+10
225382.3,5.06826e+10,5.04671e+10
225382.3,5.07919e+10,5.05806e+10
225394.3,5.07919e+10,5.05806e+10
225394.3,5.08975e+10,5.06904e+10
225406.3,5.08975e+10,5.06904e+10
225406.3,5.09993e+10,5.07963e+10
225418.3,5.09993e+10,5.07963e+10
225418.3,5.10973e+10,5.0898e+10
225430.3,5.10973e+10,5.0898e+10
225430.3,5.11915e+10,5.09972e+10
225442.3,5.11915e+10,5.09972e+10
225442.3,5.1282e+10,5.10918e+10
225454.3,5.1282e+10,5.10918e+10
225454.3,5.13686e+10,5.11834e+10
225466.3,5.13686e+10,5.11834e+10
225466.3,5.14514e+10,5.12717e+10
225478.3,5.14514e+10,5.12717e+10
225478.3,5.15305e+10,5.13548e+10
225490.3,5.15305e+10,5.13548e+10
225490.3,5.16057e+10,5.14359e+10
225502.3,5.16057e+10,5.14359e+10
225502.3,5.1677e+10,5.15129e+10
225514.4,5.1677e+10,5.15129e+10
225514.4,5.17446e+10,5.15873e+10
225526.4,5.17446e+10,5.15873e+10
225526.4,5.18083e+10,5.16572e+10
225538.4,5.18083e+10,5.16572e+10
225538.4,5.18682e+10,5.17223e+10
225550.4,5.18682e+10,5.17223e+10
225550.4,5.19242e+10,5.17857e+10
225562.4,5.19242e+10,5.17857e+10
225562.4,5.19764e+10,5.18453e+10
225574.4,5.19764e+10,5.18453e+10
225574.4,5.20248e+10,5.18992e+10
225586.4,5.20248e+10,5.18992e+10
225586.4,5.20692e+10,5.19521e+10
225598.4,5.20692e+10,5.19521e+10
225598.4,5.21099e+10,5.20003e+10
225610.4,5.21099e+10,5.20003e+10
225610.4,5.21466e+10,5.20451e+10
225622.4,5.21466e+10,5.20451e+10
225622.4,5.21796e+10,5.20862e+10
225634.4,5.21796e+10,5.20862e+10
225634.4,5.22086e+10,5.21232e+10
225646.4,5.22086e+10,5.21232e+10
225646.4,5.22338e+10,5.21573e+10
225658.5,5.22338e+10,5.21573e+10
225658.5,5.22551e+10,5.21866e+10
225670.5,5.22551e+10,5.21866e+10
225670.5,5.22725e+10,5.22138e+10
225682.5,5.22725e+10,5.22138e+10
225682.5,5.22861e+10,5.22369e+10
225694.5,5.22861e+10,5.22369e+10
225694.5,5.22957e+10,5.2257e+10
225706.5,5.22957e+10,5.2257e+10
225706.5,5.23016e+10,5.22721e+10
225718.5,5.23016e+10,5.22721e+10
225718.5,5.23035e+10,5.22849e+10
225730.5,5.23035e+10,5.22849e+10
225730.5,5.23016e+10,5.22947e+10
225742.5,5.23016e+10,5.22947e+10
225742.5,5.22957e+10,5.22996e+10
225754.5,5.22957e+10,5.22996e+10
225754.5,5.22861e+10,5.2302e+10
225766.5,5.22861e+10,5.2302e+10
225766.5,5.22725e+10,5.22998e+10
225778.5,5.22725e+10,5.22998e+10
225778.5,5.22551e+10,5.22955e+10
225790.5,5.22551e+10,5.22955e+10
225790.5,5.22338e+10,5.22867e+10
225802.6,5.22338e+10,5.22867e+10
225802.6,5.22086e+10,5.22745e+10
225814.6,5.22086e+10,5.22745e+10
225814.6,5.21796e+10,5.22594e+10
225826.6,5.21796e+10,5.22594e+10
225826.6,5.21466e+10,5.22407e+10
225838.6,5.21466e+10,5.22407e+10
225838.6,5.21099e+10,5.22176e+10
225850.6,5.21099e+10,5.22176e+10
225850.6,5.20692e+10,5.2192e+10
225862.6,5.20692e+10,5.2192e+10
225862.6,5.20248e+10,5.21645e+10
225874.6,5.20248e+10,5.21645e+10
225874.6,5.19764e+10,5.21311e+10
225886.6,5.19764e+10,5.21311e+10
225886.6,5.19242e+10,5.20964e+10
225898.6,5.19242e+10,5.20964e+10
225898.6,5.18682e+10,5.20579e+10
225910.6,5.18682e+10,5.20579e+10
225910.6,5.18083e+10,5.20156e+10
225922.6,5.18083e+10,5.20156e+10
225922.6,5.17446e+10,5.19709e+10
225934.6,5.17446e+10,5.19709e+10
225934.6,5.1677e+10,5.19224e+10
225946.7,5.1677e+10,5.19224e+10
225946.7,5.16057e+10,5.1871e+10
225958.7,5.16057e+10,5.1871e+10
225958.7,5.15305e+10,5.18165e+10
225970.7,5.15305e+10,5.18165e+10
225970.7,5.14514e+10,5.17595e+10
225982.7,5.14514e+10,5.17595e+10
225982.7,5.13686e+10,5.16993e+10
225994.7,5.13686e+10,5.16993e+10
225994.7,5.1282e+10,5.1636e+10
226006.7,5.1282e+10,5.1636e+10
226006.7,5.11915e+10,5.15698e+10
226018.7,5.11915e+10,5.15698e+10
226018.7,5.10973e+10,5.15016e+10
226030.7,5.10973e+10,5.15016e+10
226030.7,5.09993e+10,5.14308e+10
226042.7,5.09993e+10,5.14308e+10
226042.7,5.08975e+10,5.13565e+10
226054.7,5.08975e+10,5.13565e+10
226054.7,5.07919e+10,5.12808e+10
226066.7,5.07919e+10,5.12808e+10
226066.7,5.06826e+10,5.12018e+10
226078.7,5.06826e+10,5.12018e+10
226078.7,5.05695e+10,5.11207e+10
226090.8,5.05695e+10,5.11207e+10
226090.8,5.04527e+10,5.10377e+10
226102.8,5.04527e+10,5.10377e+10
226102.8,5.03321e+10,5.09534e+10
226114.8,5.03321e+10,5.09534e+10
226114.8,5.02078e+10,5.08664e+10
226126.8,5.02078e+10,5.08664e+10
226126.8,5.00798e+10,5.07785e+10
226138.8,5.00798e+10,5.07785e+10
226138.8,4.99481e+10,5.06888e+10
226150.8,4.99481e+10,5.06888e+10
226150.8,4.98127e+10,5.0599e+10
226162.8,4.98127e+10,5.0599e+10
226162.8,4.96736e+10,5.05078e+10
226174.8,4.96736e+10,5.05078e+10
226174.8,4.95308e+10,5.04161e+10
226186.8,4.95308e+10,5.04161e+10
226186.8,4.93843e+10,5.03246e+10
226198.8,4.93843e+10,5.03246e+10
226198.8,4.92342e+10,5.02335e+10
226210.8,4.92342e+10,5.02335e+10
226210.8,4.90804e+10,5.01441e+10
226222.8,4.90804e+10,5.01441e+10
226222.8,4.8923e+10,5.0056e+10
226234.8,4.8923e+10,5.0056e+10
226234.8,4.8762e+10,4.997e+10
226246.9,4.8762e+10,4.997e+10
226246.9,4.85973e+10,4.9888e+10
226258.9,4.85973e+10,4.9888e+10
226258.9,4.84291e+10,4.98105e+10
226270.9,4.84291e+10,4.98105e+10
226270.9,4.82573e+10,4.97382e+10
226282.9,4.82573e+10,4.97382e+10
226282.9,4.80819e+10,4.96725e+10
226294.9,4.80819e+10,4.96725e+10
226294.9,4.79029e+10,4.96144e+10
226306.9,4.79029e+10,4.96144e+10
226306.9,4.77204e+10,4.95631e+10
226318.9,4.77204e+10,4.95631e+10
226318.9,4.75343e+10,4.95117e+10
226330.9,4.75343e+10,4.95117e+10
226330.9,4.73448e+10,4.94383e+10
226342.9,4.73448e+10,4.94383e+10
226342.9,4.71517e+10,4.85174e+10
226354.9,4.71517e+10,4.85174e+10
226354.9,4.69551e+10,3.98503e+10
226366.9,4.69551e+10,3.98503e+10
226366.9,4.67551e+10,3.12181e+10
226378.9,4.67551e+10,3.12181e+10
226378.9,4.65516e+10,2.2637e+10
226391.0,4.65516e+10,2.2637e+10
226391.0,4.63446e+10,1.41246e+10
226403.0,4.63446e+10,1.41246e+10
226403.0,4.61342e+10,0
226415.0,4.61342e+10,0
226415.0,4.59204e+10,0
226427.0,4.59204e+10,0
226427.0,4.57032e+10,0
226439.0,4.57032e+10,0
226439.0,4.54826e+10,0
226451.0,4.54826e+10,0
226451.0,4.52586e+10,0
226463.0,4.52586e+10,0
226463.0,4.50313e+10,0
226475.0,4.50313e+10,0
226475.0,4.48006e+10,0
226487.0,4.48006e+10,0
226487.0,4.45666e+10,0
226499.0,4.45666e+10,0
226499.0,4.43294e+10,0
226511.0,4.43294e+10,0
226511.0,4.40888e+10,0
226523.0,4.40888e+10,0
226523.0,4.3845e+10,0
226535.1,4.3845e+10,0
226535.1,4.35979e+10,0
226547.1,4.35979e+10,0
226547.1,4.33476e+10,0
226559.1,4.33476e+10,0
226559.1,4.30941e+10,0
226571.1,4.30941e+10,0
226571.1,4.28373e+10,0
226583.1,4.28373e+10,0
226583.1,4.25775e+10,0
226595.1,4.25775e+10,0
226595.1,4.23144e+10,0
226607.1,4.23144e+10,0
226607.1,4.20482e+10,0
226619.1,4.20482e+10,0
226619.1,4.1779e+10,0
226631.1,4.1779e+10,0
226631.1,4.15066e+10,0
226643.1,4.15066e+10,0
226643.1,4.12311e+10,0
226655.1,4.12311e+10,0
226655.1,4.09526e+10,0
226667.1,4.09526e+10,0
226667.1,4.0671e+10,0
226679.2,4.0671e+10,0
226679.2,4.03865e+10,0
226691.2,4.03865e+10,0
226691.2,4.00989e+10,0
226703.2,4.00989e+10,0
226703.2,3.98084e+10,0
226715.2,3.98084e+10,0
226715.2,3.95149e+10,0
226727.2,3.95149e+10,0
226727.2,3.92185e+10,0
226739.2,3.92185e+10,0
226739.2,3.89192e+10,0
226751.2,3.89192e+10,0
226751.2,3.8617e+10,0
226763.2,3.8617e+10,0
226763.2,3.8312e+10,0
226775.2,3.8312e+10,0
226775.2,3.80041e+10,0
226787.2,3.80041e+10,0
226787.2,3.76934e+10,0
226799.2,3.76934e+10,0
226799.2,3.73799e+10,0
226811.2,3.73799e+10,0
226811.2,3.70637e+10,0
226823.3,3.70637e+10,0
226823.3,3.67446e+10,0
226835.3,3.67446e+10,0
226835.3,3.64229e+10,0
226847.3,3.64229e+10,0
226847.3,3.60985e+10,0
226859.3,3.60985e+10,0
226859.3,3.57714e+10,0
226871.3,3.57714e+10,0
226871.3,3.54416e+10,0
226883.3,3.54416e+10,0
226883.3,3.51092e+10,0
226895.3,3.51092e+10,0
226895.3,3.47743e+10,0
226907.3,3.47743e+10,0
226907.3,3.44367e+10,0
226919.3,3.44367e+10,0
226919.3,3.40966e+10,0
226931.3,3.40966e+10,0
226931.3,3.3754e+10,0
226943.3,3.3754e+10,0
226943.3,3.34088e+10,0
226955.3,3.34088e+10,0
226955.3,3.30612e+10,0
226967.4,3.30612e+10,0
226967.4,3.27112e+10,0
226979.4,3.27112e+10,0
226979.4,3.23587e+10,0
226991.4,3.23587e+10,0
226991.4,3.20038e+10,0
227003.4,3.20038e+10,0
227003.4,3.16465e+10,0
227015.4,3.16465e+10,0
227015.4,3.1287e+10,0
227027.4,3.1287e+10,0
227027.4,3.0925e+10,0
227039.4,3.0925e+10,0
227039.4,3.05608e+10,0
227051.4,3.05608e+10,0
227051.4,3.01944e+10,0
227063.4,3.01944e+10,0
227063.4,2.98257e+10,0
227075.4,2.98257e+10,0
227075.4,2.94548e+10,0
227087.4,2.94548e+10,0
227087.4,2.90817e+10,0
227099.4,2.90817e+10,0
227099.4,2.87064e+10,0
227111.4,2.87064e+10,0
227111.4,2.8329e+10,0
227123.5,2.8329e+10,0
227123.5,2.79496e+10,0
227135.5,2.79496e+10,0
227135.5,2.7568e+10,0
227147.5,2.7568e+10,0
227147.5,2.71844e+10,0
227159.5,2.71844e+10,0
227159.5,2.67988e+10,0
227171.5,2.67988e+10,0
227171.5,2.64112e+10,0
227183.5,2.64112e+10,0
227183.5,2.60217e+10,0
227195.5,2.60217e+10,0
227195.5,2.56302e+10,0
227207.5,2.56302e+10,0
227207.5,2.52368e+10,0
227219.5,2.52368e+10,0
227219.5,2.48416e+10,0
227231.5,2.48416e+10,0
227231.5,2.44445e+10,0
227243.5,2.44445e+10,0
227243.5,2.40456e+10,0
227255.5,2.40456e+10,0
227255.5,2.3645e+10,0
227267.6,2.3645e+10,0
227267.6,2.32425e+10,0
227279.6,2.32425e+10,0
227279.6,2.28384e+10,0
227291.6,2.28384e+10,0
227291.6,2.24325e+10,0
227303.6,2.24325e+10,0
227303.6,2.2025e+10,0
227315.6,2.2025e+10,0
227315.6,2.16159e+10,0
227327.6,2.16159e+10,0
227327.6,2.12052e+10,0
227339.6,2.12052e+10,0
227339.6,2.07929e+10,0
227351.6,2.07929e+10,0
227351.6,2.0379e+10,0
227363.6,2.0379e+10,0
227363.6,1.99637e+10,0
227375.6,1.99637e+10,0
227375.6,1.95468e+10,0
227387.6,1.95468e+10,0
227387.6,1.91286e+10,0
227399.6,1.91286e+10,0
227399.6,1.87089e+10,0
227411.7,1.87089e+10,0
227411.7,1.82878e+10,0
227423.7,1.82878e+10,0
227423.7,1.78653e+10,0
227435.7,1.78653e+10,0
227435.7,1.74416e+10,0
227447.7,1.74416e+10,0
227447.7,1.70165e+10,0
227459.7,1.70165e+10,0
227459.7,1.65902e+10,0
227471.7,1.65902e+10,0
227471.7,1.61627e+10,0
227483.7,1.61627e+10,0
227483.7,1.57339e+10,0
227495.7,1.57339e+10,0
227495.7,1.5304e+10,0
227507.7,1.5304e+10,0
227507.7,1.4873e+10,0
227519.7,1.4873e+10,0
227519.7,1.44408e+10,0
227531.7,1.44408e+10,0
227531.7,1.40076e+10,0
227543.7,1.40076e+10,0
227543.7,1.35734e+10,0
227555.8,1.35734e+10,0
227555.8,1.31381e+10,0
227567.8,1.31381e+10,0
227567.8,1.27019e+10,0
227579.8,1.27019e+10,0
227579.8,1.22647e+10,0
227591.8,1.22647e+10,0
227591.8,1.18266e+10,0
227603.8,1.18266e+10,0
227603.8,1.13877e+10,0
227615.8,1.13877e+10,0
227615.8,1.09479e+10,0
227627.8,1.09479e+10,0
227627.8,1.05073e+10,0
227639.8,1.05073e+10,0
227639.8,1.00659e+10,0
227651.8,1.00659e+10,0
227651.8,9.62376e+09,0
227663.8,9.62376e+09,0
227663.8,9.18091e+09,0
227675.8,9.18091e+09,0
227675.8,8.73738e+09,0
227687.8,8.73738e+09,0
227687.8,8.29321e+09,0
227699.9,8.29321e+09,0
227699.9,7.84842e+09,0
227711.9,7.84842e+09,0
227711.9,7.40305e+09,0
227723.9,7.40305e+09,0
227723.9,6.95713e+09,0
227735.9,6.95713e+09,0
227735.9,6.5107e+09,0
227747.9,6.5107e+09,0
227747.9,6.06378e+09,0
227759.9,6.06378e+09,0
227759.9,5.61642e+09,0
227771.9,5.61642e+09,0
227771.9,5.16864e+09,0
227783.9,5.16864e+09,0
227783.9,4.72047e+09,0
227795.9,4.72047e+09,0
227795.9,4.27196e+09,0
227807.9,4.27196e+09,0
227807.9,3.82313e+09,0
227819.9,3.82313e+09,0
227819.9,3.37402e+09,0
227831.9,3.37402e+09,0
227831.9,2.92465e+09,0
227844.0,2.92465e+09,0
227844.0,2.47507e+09,0
227856.0,2.47507e+09,0
227856.0,2.02531e+09,0
227868.0,2.02531e+09,0
227868.0,1.5754e+09,0
227880.0,1.5754e+09,0
227880.0,1.12537e+09,0
227892.0,1.12537e+09,0
227892.0,6.75254e+08,0
227904.0,6.75254e+08,0
227904.0,2.2509e+08,0
227916.0,2.2509e+08,0
227916.0,-2.2509e+08,-4.28758e+08
227928.0,-2.2509e+08,-4.28758e+08
227928.0,-6.75254e+08,-9.13755e+08
227940.0,-6.75254e+08,-9.13755e+08
227940.0,-1.12537e+09,-1.22355e+09
227952.0,-1.12537e+09,-1.22355e+09
227952.0,-1.5754e+09,-1.65136e+09
227964.0,-1.5754e+09,-1.65136e+09
227964.0,-2.02531e+09,-2.09666e+09
227976.0,-2.02531e+09,-2.09666e+09
227976.0,-2.47507e+09,-2.54483e+09
227988.0,-2.47507e+09,-2.54483e+09
227988.0,-2.92465e+09,-2.99376e+09
228000.1,-2.92465e+09,-2.99376e+09
228000.1,-3.37402e+09,-3.44272e+09
228012.1,-3.37402e+09,-3.44272e+09
228012.1,-3.82313e+09,-3.89152e+09
228024.1,-3.82313e+09,-3.89152e+09
228024.1,-4.27196e+09,-4.3403e+09
228036.1,-4.27196e+09,-4.3403e+09
228036.1,-4.72047e+09,-4.78882e+09
228048.1,-4.72047e+09,-4.78882e+09
228048.1,-5.16864e+09,-5.23707e+09
228060.1,-5.16864e+09,-5.23707e+09
228060.1,-5.61642e+09,-5.68487e+09
228072.1,-5.61642e+09,-5.68487e+09
228072.1,-6.06378e+09,-6.13239e+09
228084.1,-6.06378e+09,-6.13239e+09
228084.1,-6.5107e+09,-6.57944e+09
228096.1,-6.5107e+09,-6.57944e+09
228096.1,-6.95713e+09,-7.02622e+09
228108.1,-6.95713e+09,-7.02622e+09
228108.1,-7.40305e+09,-7.47235e+09
228120.1,-7.40305e+09,-7.47235e+09
228120.1,-7.84842e+09,-7.91802e+09
228132.1,-7.84842e+09,-7.91802e+09
228132.1,-8.29321e+09,-8.36305e+09
228144.2,-8.29321e+09,-8.36305e+09
228144.2,-8.73738e+09,-8.80763e+09
228156.2,-8.73738e+09,-8.80763e+09
228156.2,-9.18091e+09,-9.25157e+09
228168.2,-9.18091e+09,-9.25157e+09
228168.2,-9.62376e+09,-9.69487e+09
228180.2,-9.62376e+09,-9.69487e+09
228180.2,-1.00659e+10,-1.01374e+10
228192.2,-1.00659e+10,-1.01374e+10
228192.2,-1.05073e+10,-1.05792e+10
228204.2,-1.05073e+10,-1.05792e+10
228204.2,-1.09479e+10,-1.10203e+10
228216.2,-1.09479e+10,-1.10203e+10
228216.2,-1.13877e+10,-1.14605e+10
228228.2,-1.13877e+10,-1.14605e+10
228228.2,-1.18266e+10,-1.18999e+10
228240.2,-1.18266e+10,-1.18999e+10
228240.2,-1.22647e+10,-1.23385e+10
228252.2,-1.22647e+10,-1.23385e+10
228252.2,-1.27019e+10,-1.27763e+10
228264.2,-1.27019e+10,-1.27763e+10
228264.2,-1.31381e+10,-1.3213e+10
228276.2,-1.31381e+10,-1.3213e+10
228276.2,-1.35734e+10,-1.36488e+10
228288.3,-1.35734e+10,-1.36488e+10
228288.3,-1.40076e+10,-1.40836e+10
228300.3,-1.40076e+10,-1.40836e+10
228300.3,-1.44408e+10,-1.45173e+10
228312.3,-1.44408e+10,-1.45173e+10
228312.3,-1.4873e+10,-1.495e+10
228324.3,-1.4873e+10,-1.495e+10
228324.3,-1.5304e+10,-1.53817e+10
228336.3,-1.5304e+10,-1.53817e+10
228336.3,-1.57339e+10,-1.58121e+10
228348.3,-1.57339e+10,-1.58121e+10
228348.3,-1.61627e+10,-1.62415e+10
228360.3,-1.61627e+10,-1.62415e+10
228360.3,-1.65902e+10,-1.66697e+10
228372.3,-1.65902e+10,-1.66697e+10
228372.3,-1.70165e+10,-1.70966e+10
228384.3,-1.70165e+10,-1.70966e+10
228384.3,-1.74416e+10,-1.75223e+10
228396.3,-1.74416e+10,-1.75223e+10
228396.3,-1.78653e+10,-1.79467e+10
228408.3,-1.78653e+10,-1.79467e+10
228408.3,-1.82878e+10,-1.83696e+10
228420.3,-1.82878e+10,-1.83696e+10
228420.3,-1.87089e+10,-1.87911e+10
228432.4,-1.87089e+10,-1.87911e+10
228432.4,-1.91286e+10,-1.9211e+10
228444.4,-1.91286e+10,-1.9211e+10
228444.4,-1.95468e+10,-1.96309e+10
228456.4,-1.95468e+10,-1.96309e+10
228456.4,-1.99637e+10,-2.00474e+10
228468.4,-1.99637e+10,-2.00474e+10
228468.4,-2.0379e+10,-2.04639e+10
228480.4,-2.0379e+10,-2.04639e+10
228480.4,-2.07929e+10,-2.08788e+10
228492.4,-2.07929e+10,-2.08788e+10
228492.4,-2.12052e+10,-2.1292e+10
228504.4,-2.12052e+10,-2.1292e+10
228504.4,-2.16159e+10,-2.17035e+10
228516.4,-2.16159e+10,-2.17035e+10
228516.4,-2.2025e+10,-2.21133e+10
228528.4,-2.2025e+10,-2.21133e+10
228528.4,-2.24325e+10,-2.25214e+10
228540.4,-2.24325e+10,-2.25214e+10
228540.4,-2.28384e+10,-2.29278e+10
228552.4,-2.28384e+10,-2.29278e+10
228552.4,-2.32425e+10,-2.33325e+10
228564.4,-2.32425e+10,-2.33325e+10
228564.4,-2.3645e+10,-2.37355e+10
228576.5,-2.3645e+10,-2.37355e+10
228576.5,-2.40456e+10,-2.41369e+10
228588.5,-2.40456e+10,-2.41369e+10
228588.5,-2.44445e+10,-2.45366e+10
228600.5,-2.44445e+10,-2.45366e+10
228600.5,-2.48416e+10,-2.49346e+10
228612.5,-2.48416e+10,-2.49346e+10
228612.5,-2.52368e+10,-2.5329e+10
228624.5,-2.52368e+10,-2.5329e+10
228624.5,-2.56302e+10,-2.57237e+10
228636.5,-2.56302e+10,-2.57237e+10
228636.5,-2.60217e+10,-2.61166e+10
228648.5,-2.60217e+10,-2.61166e+10
228648.5,-2.64112e+10,-2.6506e+10
228660.5,-2.64112e+10,-2.6506e+10
228660.5,-2.67988e+10,-2.68938e+10
228672.5,-2.67988e+10,-2.68938e+10
228672.5,-2.71844e+10,-2.72817e+10
228684.5,-2.71844e+10,-2.72817e+10
228684.5,-2.7568e+10,-2.76643e+10
228696.5,-2.7568e+10,-2.76643e+10
228696.5,-2.79496e+10,-2.80471e+10
228708.5,-2.79496e+10,-2.80471e+10
228708.5,-2.8329e+10,-2.84281e+10
228720.6,-2.8329e+10,-2.84281e+10
228720.6,-2.87064e+10,-2.88057e+10
228732.6,-2.87064e+10,-2.88057e+10
228732.6,-2.90817e+10,-2.91816e+10
228744.6,-2.90817e+10,-2.91816e+10
228744.6,-2.94548e+10,-2.95558e+10
228756.6,-2.94548e+10,-2.95558e+10
228756.6,-2.98257e+10,-2.99265e+10
228768.6,-2.98257e+10,-2.99265e+10
228768.6,-3.01944e+10,-3.02956e+10
228780.6,-3.01944e+10,-3.02956e+10
228780.6,-3.05608e+10,-3.0663e+10
228792.6,-3.05608e+10,-3.0663e+10
228792.6,-3.0925e+10,-3.10287e+10
228804.6,-3.0925e+10,-3.10287e+10
228804.6,-3.1287e+10,-3.13909e+10
228816.6,-3.1287e+10,-3.13909e+10
228816.6,-3.16465e+10,-3.17515e+10
228828.6,-3.16465e+10,-3.17515e+10
228828.6,-3.20038e+10,-3.21086e+10
228840.6,-3.20038e+10,-3.21086e+10
228840.6,-3.23587e+10,-3.2464e+10
228852.6,-3.23587e+10,-3.2464e+10
228852.6,-3.27112e+10,-3.28177e+10
228864.6,-3.27112e+10,-3.28177e+10
228864.6,-3.30612e+10,-3.3168e+10
228876.7,-3.30612e+10,-3.3168e+10
228876.7,-3.34088e+10,-3.35166e+10
228888.7,-3.34088e+10,-3.35166e+10
228888.7,-3.3754e+10,-3.38617e+10
228900.7,-3.3754e+10,-3.38617e+10
228900.7,-3.40966e+10,-3.42051e+10
228912.7,-3.40966e+10,-3.42051e+10
228912.7,-3.44367e+10,-3.45451e+10
228924.7,-3.44367e+10,-3.45451e+10
228924.7,-3.47743e+10,-3.48834e+10
228936.7,-3.47743e+10,-3.48834e+10
228936.7,-3.51092e+10,-3.52182e+10
228948.7,-3.51092e+10,-3.52182e+10
228948.7,-3.54416e+10,-3.55513e+10
228960.7,-3.54416e+10,-3.55513e+10
228960.7,-3.57714e+10,-3.58828e+10
