Time (hrs),Storage Well Q(kg/s),Balance Well Q(kg/s),Storage Well T(C),Balance Well T(C)
232767.3,-9.56036,9.56036,4.153500,14.033695
232767.3,-9.80011,9.80011,4.153500,14.033695
232779.3,-9.80011,9.80011,4.154500,14.032854
232779.3,-10.0393,10.0393,4.154500,14.032854
232791.3,-10.0393,10.0393,4.155605,14.032057
232791.3,-10.2779,10.2779,4.155605,14.032057
232803.3,-10.2779,10.2779,4.156813,14.031298
232803.3,-10.5159,10.5159,4.156813,14.031298
232815.4,-10.5159,10.5159,4.158118,14.030577
232815.4,-10.7533,10.7533,4.158118,14.030577
232827.4,-10.7533,10.7533,4.159516,14.029892
232827.4,-10.99,10.99,4.159516,14.029892
232839.4,-10.99,10.99,4.161005,14.029237
232839.4,-11.2261,11.2261,4.161005,14.029237
232851.4,-11.2261,11.2261,4.162580,14.028612
232851.4,-11.4616,11.4616,4.162580,14.028612
232863.4,-11.4616,11.4616,4.164239,14.028014
232863.4,-11.6964,11.6964,4.164239,14.028014
232875.4,-11.6964,11.6964,4.165979,14.027445
232875.4,-11.9304,11.9304,4.165979,14.027445
232887.4,-11.9304,11.9304,4.167798,14.026898
232887.4,-12.1638,12.1638,4.167798,14.026898
232899.4,-12.1638,12.1638,4.169693,14.026373
232899.4,-12.3965,12.3965,4.169693,14.026373
232911.4,-12.3965,12.3965,4.171663,14.025870
232911.4,-12.6284,12.6284,4.171663,14.025870
232923.4,-12.6284,12.6284,4.173705,14.025390
232923.4,-12.8596,12.8596,4.173705,14.025390
232935.4,-12.8596,12.8596,4.175819,14.024925
232935.4,-13.09,13.09,4.175819,14.024925
232947.4,-13.09,13.09,4.178002,14.024481
232947.4,-13.3197,13.3197,4.178002,14.024481
232959.5,-13.3197,13.3197,4.180254,14.024052
232959.5,-13.5486,13.5486,4.180254,14.024052
232971.5,-13.5486,13.5486,4.182573,14.023640
232971.5,-13.7766,13.7766,4.182573,14.023640
232983.5,-13.7766,13.7766,4.184958,14.023243
232983.5,-14.0039,14.0039,4.184958,14.023243
232995.5,-14.0039,14.0039,4.187408,14.022861
232995.5,-14.2303,14.2303,4.187408,14.022861
233007.5,-14.2303,14.2303,4.189922,14.022493
233007.5,-14.4558,14.4558,4.189922,14.022493
233019.5,-14.4558,14.4558,4.192500,14.022137
233019.5,-14.6805,14.6805,4.192500,14.022137
233031.5,-14.6805,14.6805,4.195141,14.021793
233031.5,-14.9044,14.9044,4.195141,14.021793
233043.5,-14.9044,14.9044,4.197844,14.021462
233043.5,-15.1273,15.1273,4.197844,14.021462
233055.5,-15.1273,15.1273,4.200608,14.021142
233055.5,-15.3493,15.3493,4.200608,14.021142
233067.5,-15.3493,15.3493,4.203434,14.020832
233067.5,-15.5705,15.5705,4.203434,14.020832
233079.5,-15.5705,15.5705,4.206321,14.020532
233079.5,-15.7907,15.7907,4.206321,14.020532
233091.5,-15.7907,15.7907,4.209269,14.020241
233091.5,-16.0099,16.0099,4.209269,14.020241
233103.6,-16.0099,16.0099,4.212277,14.019960
233103.6,-16.2282,16.2282,4.212277,14.019960
233115.6,-16.2282,16.2282,4.215345,14.019688
233115.6,-16.4456,16.4456,4.215345,14.019688
233127.6,-16.4456,16.4456,4.218473,14.019424
233127.6,-16.6619,16.6619,4.218473,14.019424
233139.6,-16.6619,16.6619,4.221661,14.019169
233139.6,-16.8773,16.8773,4.221661,14.019169
233151.6,-16.8773,16.8773,4.224909,14.018921
233151.6,-17.0917,17.0917,4.224909,14.018921
233163.6,-17.0917,17.0917,4.228217,14.018680
233163.6,-17.305,17.305,4.228217,14.018680
233175.6,-17.305,17.305,4.231585,14.018447
233175.6,-17.5174,17.5174,4.231585,14.018447
233187.6,-17.5174,17.5174,4.235012,14.018221
233187.6,-17.7286,17.7286,4.235012,14.018221
233199.6,-17.7286,17.7286,4.238500,14.018000
233199.6,-17.9389,17.9389,4.238500,14.018000
233211.6,-17.9389,17.9389,4.242048,14.017786
233211.6,-18.148,18.148,4.242048,14.017786
233223.6,-18.148,18.148,4.245656,14.017579
233223.6,-18.3561,18.3561,4.245656,14.017579
233235.6,-18.3561,18.3561,4.249325,14.017377
233235.6,-18.5631,18.5631,4.249325,14.017377
233247.6,-18.5631,18.5631,4.253054,14.017181
233247.6,-18.769,18.769,4.253054,14.017181
233259.7,-18.769,18.769,4.256845,14.016990
233259.7,-18.9738,18.9738,4.256845,14.016990
233271.7,-18.9738,18.9738,4.260697,14.016803
233271.7,-19.1774,19.1774,4.260697,14.016803
233283.7,-19.1774,19.1774,4.264610,14.016623
233283.7,-19.3799,19.3799,4.264610,14.016623
233295.7,-19.3799,19.3799,4.268586,14.016447
233295.7,-19.5813,19.5813,4.268586,14.016447
233307.7,-19.5813,19.5813,4.272624,14.016276
233307.7,-19.7815,19.7815,4.272624,14.016276
233319.7,-19.7815,19.7815,4.276725,14.016108
233319.7,-19.9806,19.9806,4.276725,14.016108
233331.7,-19.9806,19.9806,4.280889,14.015945
233331.7,-20.1784,20.1784,4.280889,14.015945
233343.7,-20.1784,20.1784,4.285116,14.015788
233343.7,-20.3751,20.3751,4.285116,14.015788
233355.7,-20.3751,20.3751,4.289408,14.015633
233355.7,-20.5706,20.5706,4.289408,14.015633
233367.7,-20.5706,20.5706,4.293765,14.015482
233367.7,-20.7648,20.7648,4.293765,14.015482
233379.7,-20.7648,20.7648,4.298186,14.015335
233379.7,-20.9579,20.9579,4.298186,14.015335
233391.7,-20.9579,20.9579,4.302674,14.015192
233391.7,-21.1497,21.1497,4.302674,14.015192
233403.8,-21.1497,21.1497,4.307227,14.015052
233403.8,-21.3403,21.3403,4.307227,14.015052
233415.8,-21.3403,21.3403,4.311848,14.014916
233415.8,-21.5296,21.5296,4.311848,14.014916
233427.8,-21.5296,21.5296,4.316536,14.014783
233427.8,-21.7176,21.7176,4.316536,14.014783
233439.8,-21.7176,21.7176,4.321292,14.014653
233439.8,-21.9044,21.9044,4.321292,14.014653
233451.8,-21.9044,21.9044,4.326117,14.014527
233451.8,-22.0899,22.0899,4.326117,14.014527
233463.8,-22.0899,22.0899,4.331011,14.014403
233463.8,-22.2741,22.2741,4.331011,14.014403
233475.8,-22.2741,22.2741,4.335974,14.014282
233475.8,-22.457,22.457,4.335974,14.014282
233487.8,-22.457,22.457,4.341009,14.014164
233487.8,-22.6386,22.6386,4.341009,14.014164
233499.8,-22.6386,22.6386,4.346115,14.014049
233499.8,-22.8189,22.8189,4.346115,14.014049
233511.8,-22.8189,22.8189,4.351293,14.013936
233511.8,-22.9979,22.9979,4.351293,14.013936
233523.8,-22.9979,22.9979,4.356544,14.013826
233523.8,-23.1755,23.1755,4.356544,14.013826
233535.8,-23.1755,23.1755,4.361869,14.013718
233535.8,-23.3518,23.3518,4.361869,14.013718
233547.9,-23.3518,23.3518,4.367267,14.013614
233547.9,-23.5267,23.5267,4.367267,14.013614
233559.9,-23.5267,23.5267,4.372742,14.013511
233559.9,-23.7003,23.7003,4.372742,14.013511
233571.9,-23.7003,23.7003,4.378291,14.013411
233571.9,-23.8725,23.8725,4.378291,14.013411
233583.9,-23.8725,23.8725,4.383918,14.013313
233583.9,-24.0433,24.0433,4.383918,14.013313
233595.9,-24.0433,24.0433,4.389623,14.013217
233595.9,-24.2127,24.2127,4.389623,14.013217
233607.9,-24.2127,24.2127,4.395407,14.013122
233607.9,-24.3808,24.3808,4.395407,14.013122
233619.9,-24.3808,24.3808,4.401270,14.013031
233619.9,-24.5474,24.5474,4.401270,14.013031
233631.9,-24.5474,24.5474,4.407215,14.012941
233631.9,-24.7127,24.7127,4.407215,14.012941
233643.9,-24.7127,24.7127,4.413243,14.012853
233643.9,-24.8765,24.8765,4.413243,14.012853
233655.9,-24.8765,24.8765,4.419355,14.012767
233655.9,-25.0389,25.0389,4.419355,14.012767
233667.9,-25.0389,25.0389,4.425552,14.012683
233667.9,-25.1999,25.1999,4.425552,14.012683
233679.9,-25.1999,25.1999,4.431836,14.012601
233679.9,-25.3595,25.3595,4.431836,14.012601
233692.0,-25.3595,25.3595,4.438209,14.012520
233692.0,-25.5177,25.5177,4.438209,14.012520
233704.0,-25.5177,25.5177,4.444674,14.012441
233704.0,-25.6744,25.6744,4.444674,14.012441
233716.0,-25.6744,25.6744,4.451231,14.012364
233716.0,-25.8297,25.8297,4.451231,14.012364
233728.0,-25.8297,25.8297,4.457885,14.012289
233728.0,-25.9835,25.9835,4.457885,14.012289
233740.0,-25.9835,25.9835,4.464638,14.012215
233740.0,-26.1359,26.1359,4.464638,14.012215
233752.0,-26.1359,26.1359,4.471493,14.012142
233752.0,-26.2869,26.2869,4.471493,14.012142
233764.0,-26.2869,26.2869,4.478452,14.012072
233764.0,-26.4365,26.4365,4.478452,14.012072
233776.0,-26.4365,26.4365,4.485521,14.012002
233776.0,-26.5846,26.5846,4.485521,14.012002
233788.0,-26.5846,26.5846,4.492703,14.011934
233788.0,-26.7313,26.7313,4.492703,14.011934
233800.0,-26.7313,26.7313,4.500003,14.011868
233800.0,-26.8766,26.8766,4.500003,14.011868
233812.0,-26.8766,26.8766,4.507425,14.011802
233812.0,-27.0204,27.0204,4.507425,14.011802
233824.0,-27.0204,27.0204,4.514976,14.011739
233824.0,-27.1629,27.1629,4.514976,14.011739
233836.1,-27.1629,27.1629,4.522661,14.011676
233836.1,-27.304,27.304,4.522661,14.011676
233848.1,-27.304,27.304,4.530487,14.011615
233848.1,-27.4437,27.4437,4.530487,14.011615
233860.1,-27.4437,27.4437,4.538460,14.011554
233860.1,-27.582,27.582,4.538460,14.011554
233872.1,-27.582,27.582,4.546589,14.011495
233872.1,-27.719,27.719,4.546589,14.011495
233884.1,-27.719,27.719,4.554881,14.011438
233884.1,-27.8547,27.8547,4.554881,14.011438
233896.1,-27.8547,27.8547,4.563346,14.011381
233896.1,-27.9891,27.9891,4.563346,14.011381
233908.1,-27.9891,27.9891,4.571993,14.011325
233908.1,-28.1222,28.1222,4.571993,14.011325
233920.1,-28.1222,28.1222,4.580832,14.011271
233920.1,-28.254,28.254,4.580832,14.011271
233932.1,-28.254,28.254,4.589874,14.011217
233932.1,-28.3846,28.3846,4.589874,14.011217
233944.1,-28.3846,28.3846,4.599132,14.011165
233944.1,-28.5141,28.5141,4.599132,14.011165
233956.1,-28.5141,28.5141,4.608617,14.011113
233956.1,-28.6424,28.6424,4.608617,14.011113
233968.1,-28.6424,28.6424,4.618342,14.011063
233968.1,-28.7696,28.7696,4.618342,14.011063
233980.2,-28.7696,28.7696,4.628322,14.011013
233980.2,-28.8958,28.8958,4.628322,14.011013
233992.2,-28.8958,28.8958,4.638572,14.010964
233992.2,-29.0209,29.0209,4.638572,14.010964
234004.2,-29.0209,29.0209,4.649106,14.010916
234004.2,-29.1451,29.1451,4.649106,14.010916
234016.2,-29.1451,29.1451,4.659942,14.010868
234016.2,-29.2684,29.2684,4.659942,14.010868
234028.2,-29.2684,29.2684,4.671096,14.010822
234028.2,-29.3908,29.3908,4.671096,14.010822
234040.2,-29.3908,29.3908,4.682587,14.010776
234040.2,-29.5125,29.5125,4.682587,14.010776
234052.2,-29.5125,29.5125,4.694433,14.010731
234052.2,-29.6334,29.6334,4.694433,14.010731
234064.2,-29.6334,29.6334,4.706654,14.010686
234064.2,-29.7536,29.7536,4.706654,14.010686
234076.2,-29.7536,29.7536,4.719271,14.010642
234076.2,-29.8733,29.8733,4.719271,14.010642
234088.2,-29.8733,29.8733,4.732303,14.010598
234088.2,-29.9925,29.9925,4.732303,14.010598
234100.2,-29.9925,29.9925,4.745775,14.010556
234100.2,-30.1113,30.1113,4.745775,14.010556
234112.2,-30.1113,30.1113,4.759707,14.010513
234112.2,-30.2297,30.2297,4.759707,14.010513
234124.2,-30.2297,30.2297,4.774124,14.010471
234124.2,-30.3479,30.3479,4.774124,14.010471
234136.3,-30.3479,30.3479,4.789051,14.010429
234136.3,-30.4659,30.4659,4.789051,14.010429
234148.3,-30.4659,30.4659,4.804511,14.010388
234148.3,-30.5839,30.5839,4.804511,14.010388
234160.3,-30.5839,30.5839,4.820530,14.010347
234160.3,-30.7019,30.7019,4.820530,14.010347
234172.3,-30.7019,30.7019,4.837135,14.010307
234172.3,-30.8201,30.8201,4.837135,14.010307
234184.3,-30.8201,30.8201,4.854352,14.010267
234184.3,-30.9385,30.9385,4.854352,14.010267
234196.3,-30.9385,30.9385,4.872210,14.010226
234196.3,-31.0574,31.0574,4.872210,14.010226
234208.3,-31.0574,31.0574,4.890736,14.010187
234208.3,-31.1767,31.1767,4.890736,14.010187
234220.3,-31.1767,31.1767,4.909959,14.010147
234220.3,-31.2967,31.2967,4.909959,14.010147
234232.3,-31.2967,31.2967,4.929908,14.010107
234232.3,-31.4175,31.4175,4.929908,14.010107
234244.3,-31.4175,31.4175,4.950612,14.010068
234244.3,-31.5391,31.5391,4.950612,14.010068
234256.3,-31.5391,31.5391,4.972104,14.010028
234256.3,-31.6618,31.6618,4.972104,14.010028
234268.3,-31.6618,31.6618,4.994412,14.009989
234268.3,-31.7857,31.7857,4.994412,14.009989
234280.4,-31.7857,31.7857,5.017569,14.009949
234280.4,-31.9109,31.9109,5.017569,14.009949
234292.4,-31.9109,31.9109,5.041605,14.009909
234292.4,-32.0376,32.0376,5.041605,14.009909
234304.4,-32.0376,32.0376,5.066553,14.009870
234304.4,-32.1659,32.1659,5.066553,14.009870
234316.4,-32.1659,32.1659,5.092446,14.009830
234316.4,-32.2961,32.2961,5.092446,14.009830
234328.4,-32.2961,32.2961,5.119315,14.009789
234328.4,-32.4283,32.4283,5.119315,14.009789
234340.4,-32.4283,32.4283,5.147194,14.009749
234340.4,-32.5627,32.5627,5.147194,14.009749
234352.4,-32.5627,32.5627,5.176118,14.009708
234352.4,-32.6995,32.6995,5.176118,14.009708
234364.4,-32.6995,32.6995,5.206119,14.009667
234364.4,-32.8389,32.8389,5.206119,14.009667
234376.4,-32.8389,32.8389,5.237231,14.009625
234376.4,-32.981,32.981,5.237231,14.009625
234388.4,-32.981,32.981,5.269490,14.009583
234388.4,-33.1262,33.1262,5.269490,14.009583
234400.4,-33.1262,33.1262,5.302929,14.009540
234400.4,-33.2745,33.2745,5.302929,14.009540
234412.4,-33.2745,33.2745,5.337584,14.009497
234412.4,-33.4264,33.4264,5.337584,14.009497
234424.5,-33.4264,33.4264,5.373490,14.009454
234424.5,-33.5819,33.5819,5.373490,14.009454
234436.5,-33.5819,33.5819,5.410683,14.009409
234436.5,-33.7414,33.7414,5.410683,14.009409
234448.5,-33.7414,33.7414,5.449198,14.009364
234448.5,-33.9052,33.9052,5.449198,14.009364
234460.5,-33.9052,33.9052,5.489073,14.009318
234460.5,-34.0734,34.0734,5.489073,14.009318
234472.5,-34.0734,34.0734,5.530343,14.009272
234472.5,-34.2465,34.2465,5.530343,14.009272
234484.5,-34.2465,34.2465,5.573046,14.009224
234484.5,-34.4246,34.4246,5.573046,14.009224
234496.5,-34.4246,34.4246,5.617221,14.009176
234496.5,-34.6083,34.6083,5.617221,14.009176
234508.5,-34.6083,34.6083,5.662904,14.009127
234508.5,-34.7977,34.7977,5.662904,14.009127
234520.5,-34.7977,34.7977,5.710134,14.009076
234520.5,-34.9933,34.9933,5.710134,14.009076
234532.5,-34.9933,34.9933,5.758950,14.009025
234532.5,-35.1954,35.1954,5.758950,14.009025
234544.5,-35.1954,35.1954,5.809391,14.008973
234544.5,-35.4045,35.4045,5.809391,14.008973
234556.5,-35.4045,35.4045,5.861499,14.008919
234556.5,-35.6211,35.6211,5.861499,14.008919
234568.6,-35.6211,35.6211,5.915314,14.008864
234568.6,-35.8455,35.8455,5.915314,14.008864
234580.6,-35.8455,35.8455,5.970878,14.008809
234580.6,-36.0782,36.0782,5.970878,14.008809
234592.6,-36.0782,36.0782,6.028233,14.008751
234592.6,-36.3199,36.3199,6.028233,14.008751
234604.6,-36.3199,36.3199,6.087425,14.008692
234604.6,-36.571,36.571,6.087425,14.008692
234616.6,-36.571,36.571,6.148498,14.008632
234616.6,-36.8323,36.8323,6.148498,14.008632
234628.6,-36.8323,36.8323,6.211496,14.008570
234628.6,-37.1042,37.1042,6.211496,14.008570
234640.6,-37.1042,37.1042,6.276470,14.008507
234640.6,-37.3877,37.3877,6.276470,14.008507
234652.6,-37.3877,37.3877,6.343469,14.008442
234652.6,-37.6834,37.6834,6.343469,14.008442
234664.6,-37.6834,37.6834,6.412541,14.008375
234664.6,-37.9921,37.9921,6.412541,14.008375
234676.6,-37.9921,37.9921,6.483742,14.008307
234676.6,-38.3148,38.3148,6.483742,14.008307
234688.6,-38.3148,38.3148,6.557127,14.008236
234688.6,-38.6525,38.6525,6.557127,14.008236
234700.6,-38.6525,38.6525,6.632753,14.008164
234700.6,-39.0063,39.0063,6.632753,14.008164
234712.7,-39.0063,39.0063,6.710679,14.008090
234712.7,-39.3772,39.3772,6.710679,14.008090
234724.7,-39.3772,39.3772,6.790970,14.008013
234724.7,-39.7667,39.7667,6.790970,14.008013
234736.7,-39.7667,39.7667,6.873693,14.007934
234736.7,-40.1762,40.1762,6.873693,14.007934
234748.7,-40.1762,40.1762,6.958918,14.007853
234748.7,-40.6071,40.6071,6.958918,14.007853
234760.7,-40.6071,40.6071,7.046720,14.007769
234760.7,-41.0613,41.0613,7.046720,14.007769
234772.7,-41.0613,41.0613,7.137179,14.007683
234772.7,-41.5408,41.5408,7.137179,14.007683
234784.7,-41.5408,41.5408,7.230382,14.007593
234784.7,-42.0476,42.0476,7.230382,14.007593
234796.7,-42.0476,42.0476,7.326419,14.007501
234796.7,-42.5842,42.5842,7.326419,14.007501
234808.7,-42.5842,42.5842,7.425387,14.007407
234808.7,-43.1534,43.1534,7.425387,14.007407
234820.7,-43.1534,43.1534,7.527393,14.007308
234820.7,-43.7581,43.7581,7.527393,14.007308
234832.7,-43.7581,43.7581,7.632554,14.007207
234832.7,-44.402,44.402,7.632554,14.007207
234844.7,-44.402,44.402,7.740996,14.007102
234844.7,-45.0889,45.0889,7.740996,14.007102
234856.8,-45.0889,45.0889,7.852855,14.006994
234856.8,-45.8235,45.8235,7.852855,14.006994
234868.8,-45.8235,45.8235,7.968281,14.006881
234868.8,-46.6109,46.6109,7.968281,14.006881
234880.8,-46.6109,46.6109,8.087443,14.006764
234880.8,-47.4572,47.4572,8.087443,14.006764
234892.8,-47.4572,47.4572,8.210525,14.006643
234892.8,-48.3696,48.3696,8.210525,14.006643
234904.8,-48.3696,48.3696,8.337735,14.006518
234904.8,-49.3563,49.3563,8.337735,14.006518
234916.8,-49.3563,49.3563,8.469301,14.006387
234916.8,-50.4271,50.4271,8.469301,14.006387
234928.8,-50.4271,50.4271,8.605487,14.006251
234928.8,-51.5938,51.5938,8.605487,14.006251
234940.8,-51.5938,51.5938,8.746591,14.006109
234940.8,-52.8705,52.8705,8.746591,14.006109
234952.8,-52.8705,52.8705,8.892948,14.005962
234952.8,-54.2743,54.2743,8.892948,14.005962
234964.8,-54.2743,54.2743,9.044955,14.005807
234964.8,-55.8264,55.8264,9.044955,14.005807
234976.8,-55.8264,55.8264,9.203066,14.005645
234976.8,-57.5531,57.5531,9.203066,14.005645
234988.8,-57.5531,57.5531,9.367819,14.005476
234988.8,-59.4878,59.4878,9.367819,14.005476
235000.8,-59.4878,59.4878,9.539853,14.005297
235000.8,-61.6733,61.6733,9.539853,14.005297
235012.9,-61.6733,61.6733,9.719933,14.005109
235012.9,-64.1657,64.1657,9.719933,14.005109
235024.9,-64.1657,64.1657,9.909002,14.004910
235024.9,-67.0406,67.0406,9.909002,14.004910
235036.9,-67.0406,67.0406,10.108226,14.004700
235036.9,-70.4017,70.4017,10.108226,14.004700
235048.9,-70.4017,70.4017,10.319087,14.004475
235048.9,-74.3968,74.3968,10.319087,14.004475
235060.9,-74.3968,74.3968,10.543514,14.004234
235060.9,-79.2442,79.2442,10.543514,14.004234
235072.9,-79.2442,79.2442,10.784095,14.003975
235072.9,-85.2834,85.2834,10.784095,14.003975
235084.9,-85.2834,85.2834,11.044442,14.003693
235084.9,-93.0759,93.0759,11.044442,14.003693
235096.9,-93.0759,93.0759,11.329855,14.003384
235096.9,-103.633,103.633,11.329855,14.003384
235108.9,-103.633,103.633,11.648651,14.003039
235108.9,-119.007,119.007,11.648651,14.003039
235120.9,-119.007,119.007,12.015314,14.002646
235120.9,-126.162,126.162,12.015314,14.002646
235132.9,-126.162,126.162,12.403439,14.002496
235132.9,-126.162,126.162,12.403439,14.002496
235144.9,-126.162,126.162,12.789947,14.002495
235144.9,-126.162,126.162,12.789947,14.002495
235157.0,-126.162,126.162,13.174029,14.002495
235157.0,-126.162,126.162,13.174029,14.002495
235169.0,-126.162,126.162,13.554909,14.002495
235169.0,-126.162,126.162,13.554909,14.002495
235181.0,-126.162,126.162,13.931854,14.002495
235181.0,-0,0,13.931854,14.002495
235193.0,-0,0,13.316976,14.002500
235193.0,-0,0,13.316976,14.002500
235205.0,-0,0,13.174874,14.002499
235205.0,-0,0,13.174874,14.002499
235217.0,-0,0,13.094274,14.002499
235217.0,-0,0,13.094274,14.002499
235229.0,-0,0,13.040822,14.002499
235229.0,-0,0,13.040822,14.002499
235241.0,-0,0,13.002475,14.002499
235241.0,-0,0,13.002475,14.002499
235253.0,-0,0,12.973800,14.002499
235253.0,-0,0,12.973800,14.002499
235265.0,-0,0,12.951729,14.002499
235265.0,-0,0,12.951729,14.002499
235277.0,-0,0,12.934260,14.002499
235277.0,-0,0,12.934260,14.002499
235289.0,-0,0,12.919858,14.002500
235289.0,-0,0,12.919858,14.002500
235301.1,-0,0,12.907906,14.002500
235301.1,-0,0,12.907906,14.002500
235313.1,-0,0,12.897877,14.002501
235313.1,-0,0,12.897877,14.002501
235325.1,-0,0,12.889354,14.002502
235325.1,-0,0,12.889354,14.002502
235337.1,-0,0,12.882039,14.002504
235337.1,-0,0,12.882039,14.002504
235349.1,-0,0,12.875729,14.002505
235349.1,-0,0,12.875729,14.002505
235361.1,-0,0,12.870277,14.002508
235361.1,-0,0,12.870277,14.002508
235373.1,-0,0,12.865576,14.002511
235373.1,-0,0,12.865576,14.002511
235385.1,-0,0,12.861550,14.002514
235385.1,-0,0,12.861550,14.002514
235397.1,-0,0,12.858133,14.002518
235397.1,-0,0,12.858133,14.002518
235409.1,-0,0,12.855278,14.002523
235409.1,-0,0,12.855278,14.002523
235421.1,-0,0,12.852908,14.002529
235421.1,-0,0,12.852908,14.002529
235433.1,-0,0,12.850993,14.002535
235433.1,-0,0,12.850993,14.002535
235445.2,-0,0,12.849518,14.002542
235445.2,-0,0,12.849518,14.002542
235457.2,-0,0,12.848463,14.002550
235457.2,-0,0,12.848463,14.002550
235469.2,-0,0,12.847803,14.002559
235469.2,-0,0,12.847803,14.002559
235481.2,-0,0,12.847509,14.002568
235481.2,-0,0,12.847509,14.002568
235493.2,-0,0,12.847559,14.002578
235493.2,-0,0,12.847559,14.002578
235505.2,-0,0,12.847922,14.002589
235505.2,-0,0,12.847922,14.002589
235517.2,-0,0,12.848580,14.002600
235517.2,-0,0,12.848580,14.002600
235529.2,-0,0,12.849505,14.002612
235529.2,-0,0,12.849505,14.002612
235541.2,-0,0,12.850678,14.002624
235541.2,-0,0,12.850678,14.002624
235553.2,-0,0,12.852079,14.002637
235553.2,-0,0,12.852079,14.002637
235565.2,-0,0,12.853686,14.002651
235565.2,-0,0,12.853686,14.002651
235577.2,-0,0,12.855483,14.002665
235577.2,-0,0,12.855483,14.002665
235589.3,-0,0,12.857450,14.002680
235589.3,-0,0,12.857450,14.002680
235601.3,-0,0,12.859572,14.002695
235601.3,-0,0,12.859572,14.002695
235613.3,-0,0,12.861832,14.002710
235613.3,-0,0,12.861832,14.002710
235625.3,-0,0,12.864218,14.002726
235625.3,-0,0,12.864218,14.002726
235637.3,-0,0,12.866711,14.002743
235637.3,-0,0,12.866711,14.002743
235649.3,-0,0,12.869303,14.002759
235649.3,-0,0,12.869303,14.002759
235661.3,-0,0,12.871978,14.002777
235661.3,-0,0,12.871978,14.002777
235673.3,-0,0,12.874722,14.002794
235673.3,-0,0,12.874722,14.002794
235685.3,-0,0,12.877530,14.002812
235685.3,-0,0,12.877530,14.002812
235697.3,-0,0,12.880392,14.002831
235697.3,-0,0,12.880392,14.002831
235709.3,-0,0,12.883294,14.002850
235709.3,-0,0,12.883294,14.002850
235721.3,-0,0,12.886229,14.002869
235721.3,-0,0,12.886229,14.002869
235733.4,-0,0,12.889194,14.002889
235733.4,-0,0,12.889194,14.002889
235745.4,-0,0,12.892177,14.002909
235745.4,-0,0,12.892177,14.002909
235757.4,-0,0,12.895170,14.002929
235757.4,-0,0,12.895170,14.002929
235769.4,-0,0,12.898171,14.002950
235769.4,-0,0,12.898171,14.002950
235781.4,-0,0,12.901176,14.002971
235781.4,-0,0,12.901176,14.002971
235793.4,-0,0,12.904176,14.002993
235793.4,-0,0,12.904176,14.002993
235805.4,-0,0,12.907171,14.003014
235805.4,-0,0,12.907171,14.003014
235817.4,-0,0,12.910155,14.003037
235817.4,-0,0,12.910155,14.003037
235829.4,-0,0,12.913121,14.003060
235829.4,-0,0,12.913121,14.003060
235841.4,-0,0,12.916072,14.003083
235841.4,-0,0,12.916072,14.003083
235853.4,-0,0,12.919004,14.003107
235853.4,-0,0,12.919004,14.003107
235865.4,-0,0,12.921914,14.003131
235865.4,-0,0,12.921914,14.003131
235877.4,-0,0,12.924795,14.003155
235877.4,-0,0,12.924795,14.003155
235889.5,-0,0,12.927651,14.003180
235889.5,-0,0,12.927651,14.003180
235901.5,-0,0,12.930480,14.003206
235901.5,-0,0,12.930480,14.003206
235913.5,-0,0,12.933283,14.003232
235913.5,-0,0,12.933283,14.003232
235925.5,-0,0,12.936052,14.003258
235925.5,-0,0,12.936052,14.003258
235937.5,-0,0,12.938792,14.003285
235937.5,-0,0,12.938792,14.003285
235949.5,-0,0,12.941502,14.003312
235949.5,-0,0,12.941502,14.003312
235961.5,-0,0,12.944179,14.003340
235961.5,-0,0,12.944179,14.003340
235973.5,-0,0,12.946824,14.003369
235973.5,-0,0,12.946824,14.003369
235985.5,-0,0,12.949433,14.003398
235985.5,-0,0,12.949433,14.003398
235997.5,-0,0,12.952009,14.003427
235997.5,-0,0,12.952009,14.003427
236009.5,-0,0,12.954558,14.003457
236009.5,-0,0,12.954558,14.003457
236021.5,-0,0,12.957073,14.003488
236021.5,-0,0,12.957073,14.003488
236033.6,-0,0,12.959553,14.003519
236033.6,-0,0,12.959553,14.003519
236045.6,-0,0,12.962001,14.003551
236045.6,-0,0,12.962001,14.003551
236057.6,-0,0,12.964418,14.003583
236057.6,-0,0,12.964418,14.003583
236069.6,-0,0,12.966804,14.003616
236069.6,-0,0,12.966804,14.003616
236081.6,-0,0,12.969162,14.003649
236081.6,-0,0,12.969162,14.003649
236093.6,-0,0,12.971488,14.003683
236093.6,-0,0,12.971488,14.003683
236105.6,-0,0,12.973781,14.003718
236105.6,-0,0,12.973781,14.003718
236117.6,-0,0,12.976042,14.003753
236117.6,-0,0,12.976042,14.003753
236129.6,-0,0,12.978278,14.003789
236129.6,-0,0,12.978278,14.003789
236141.6,-0,0,12.980483,14.003825
236141.6,-0,0,12.980483,14.003825
236153.6,-0,0,12.982660,14.003862
236153.6,-0,0,12.982660,14.003862
236165.6,-0,0,12.984810,14.003900
236165.6,-0,0,12.984810,14.003900
236177.7,-0,0,12.986935,14.003939
236177.7,-0,0,12.986935,14.003939
236189.7,-0,0,12.989030,14.003978
236189.7,-0,0,12.989030,14.003978
236201.7,-0,0,12.991097,14.004017
236201.7,-0,0,12.991097,14.004017
236213.7,-0,0,12.993143,14.004058
236213.7,-0,0,12.993143,14.004058
236225.7,-0,0,12.995164,14.004099
236225.7,-0,0,12.995164,14.004099
236237.7,-0,0,12.997160,14.004141
236237.7,-0,0,12.997160,14.004141
